from,to,sent_diff,created_at
user_882,user_17,3,2015-05-19T15:01:00Z
user_915,user_17,3,2015-05-10T16:02:37Z
user_935,user_17,1,2015-05-19T11:54:50Z
user_958,user_17,3,2015-05-15T10:48:59Z
user_973,user_17,3,2015-05-21T12:41:38Z
user_1008,user_17,3,2015-05-14T09:09:53Z
user_1014,user_17,-0,2015-05-07T20:11:09Z
user_1038,user_17,3,2015-05-17T18:37:53Z
user_1044,user_17,4,2015-05-07T20:35:59Z
user_17,user_18,4,2015-05-18T20:00:48Z
user_62,user_18,-2,2015-05-06T23:38:53Z
user_81,user_18,-0,2015-05-21T17:11:47Z
user_140,user_18,1,2015-05-18T16:53:40Z
user_151,user_18,2,2015-05-11T21:12:34Z
user_158,user_18,-2,2015-05-20T08:36:24Z
user_162,user_18,-3,2015-05-08T11:09:39Z
user_168,user_18,-2,2015-05-19T23:16:28Z
user_314,user_18,1,2015-05-21T09:30:47Z
user_343,user_18,0,2015-05-18T12:55:54Z
user_363,user_18,1,2015-05-19T11:17:30Z
user_367,user_18,1,2015-05-17T15:20:29Z
user_418,user_18,-4,2015-05-18T16:54:02Z
user_458,user_18,1,2015-05-19T21:40:01Z
user_498,user_18,-0,2015-05-15T22:51:54Z
user_506,user_18,0,2015-05-13T10:24:11Z
user_568,user_18,-1,2015-05-09T22:34:11Z
user_618,user_18,-2,2015-05-17T07:17:26Z
user_668,user_18,-1,2015-05-21T22:35:53Z
user_691,user_18,3,2015-05-21T12:33:21Z
user_722,user_18,-2,2015-05-18T07:53:35Z
user_735,user_18,2,2015-05-20T17:11:57Z
user_760,user_18,-2,2015-05-19T21:04:01Z
user_801,user_18,1,2015-05-15T23:20:47Z
user_875,user_18,-1,2015-05-12T16:59:19Z
user_913,user_18,-2,2015-05-17T20:24:20Z
user_922,user_18,1,2015-05-19T08:46:05Z
user_930,user_18,2,2015-05-08T17:42:03Z
user_937,user_18,1,2015-05-12T21:24:55Z
user_969,user_18,0,2015-05-12T09:04:35Z
user_1013,user_18,0,2015-05-17T00:31:05Z
user_1018,user_18,2,2015-05-13T11:56:05Z
user_54,user_19,-1,2015-05-11T21:28:59Z
user_71,user_19,2,2015-05-16T12:26:18Z
user_115,user_19,-1,2015-05-13T17:45:53Z
user_124,user_19,1,2015-05-07T12:15:59Z
user_131,user_19,1,2015-05-19T21:42:30Z
user_160,user_19,4,2015-05-21T20:12:09Z
user_274,user_19,3,2015-05-15T10:41:19Z
user_327,user_19,4,2015-05-07T17:09:52Z
user_335,user_19,0,2015-05-07T13:44:01Z
user_361,user_19,-0,2015-05-12T12:18:10Z
user_368,user_19,4,2015-05-18T10:18:56Z
user_424,user_19,1,2015-05-20T11:09:17Z
user_429,user_19,2,2015-05-06T00:34:48Z
user_481,user_19,2,2015-05-16T12:28:26Z
user_496,user_19,1,2015-05-19T08:22:00Z
user_524,user_19,2,2015-05-18T21:52:36Z
user_550,user_19,2,2015-05-21T14:27:43Z
user_628,user_19,4,2015-05-21T15:05:42Z
user_710,user_19,-1,2015-05-09T18:14:39Z
user_729,user_19,0,2015-05-10T20:41:35Z
user_745,user_19,-1,2015-05-20T12:15:25Z
user_782,user_19,4,2015-05-14T19:05:02Z
user_798,user_19,-1,2015-05-06T12:35:12Z
user_820,user_19,3,2015-05-18T21:44:14Z
user_831,user_19,3,2015-05-06T21:39:05Z
user_858,user_19,4,2015-05-13T09:58:50Z
user_945,user_19,-1,2015-05-19T13:20:07Z
user_1020,user_19,1,2015-05-12T16:02:50Z
user_1094,user_19,4,2015-05-17T10:57:49Z
user_45,user_20,1,2015-05-14T06:04:20Z
user_55,user_20,4,2015-05-09T18:11:12Z
user_143,user_20,4,2015-05-15T00:01:00Z
user_181,user_20,2,2015-05-11T12:49:56Z
user_214,user_20,1,2015-05-19T18:51:05Z
user_226,user_20,0,2015-05-16T12:18:45Z
user_290,user_20,1,2015-05-12T07:38:35Z
user_392,user_20,4,2015-05-18T13:31:33Z
user_398,user_20,4,2015-05-19T12:38:53Z
user_415,user_20,4,2015-05-19T21:22:34Z
user_432,user_20,3,2015-05-17T07:13:12Z
user_464,user_20,0,2015-05-08T08:37:31Z
user_566,user_20,2,2015-05-14T16:34:26Z
user_576,user_20,-1,2015-05-21T10:00:54Z
user_698,user_20,3,2015-05-14T12:42:06Z
user_704,user_20,4,2015-05-10T19:19:54Z
user_713,user_20,3,2015-05-13T16:33:27Z
user_749,user_20,2,2015-05-20T16:09:44Z
user_779,user_20,2,2015-05-19T21:47:59Z
user_790,user_20,3,2015-05-15T06:49:45Z
user_845,user_20,2,2015-05-19T21:26:54Z
user_921,user_20,3,2015-05-11T18:11:22Z
user_958,user_20,4,2015-05-08T14:05:06Z
user_972,user_20,1,2015-05-20T16:11:18Z
user_973,user_20,0,2015-05-10T14:18:03Z
user_1013,user_20,4,2015-05-11T21:28:16Z
user_1028,user_20,0,2015-05-10T23:03:59Z
user_1029,user_20,3,2015-05-06T10:41:52Z
user_1050,user_20,2,2015-05-08T06:39:31Z
user_1067,user_20,-1,2015-05-20T07:37:30Z
user_1083,user_20,0,2015-05-11T21:28:24Z
user_6,user_21,4,2015-05-20T15:28:38Z
user_54,user_21,4,2015-05-20T20:39:37Z
user_84,user_21,3,2015-05-17T18:51:04Z
user_86,user_21,3,2015-05-15T10:15:31Z
user_104,user_21,4,2015-05-12T11:37:08Z
user_116,user_21,1,2015-05-21T12:50:23Z
user_188,user_21,3,2015-05-20T15:50:25Z
user_189,user_21,3,2015-05-21T21:25:20Z
user_290,user_21,2,2015-05-19T09:12:04Z
user_322,user_21,4,2015-05-21T22:14:33Z
user_352,user_21,0,2015-05-06T09:14:50Z
user_372,user_21,3,2015-05-19T20:59:41Z
user_376,user_21,0,2015-05-18T14:44:58Z
user_444,user_21,1,2015-05-16T17:13:12Z
user_518,user_21,1,2015-05-11T09:31:05Z
user_584,user_21,1,2015-05-21T20:46:56Z
user_639,user_21,1,2015-05-20T21:42:33Z
user_641,user_21,0,2015-05-20T12:57:56Z
user_680,user_21,-1,2015-05-21T19:45:08Z
user_694,user_21,0,2015-05-19T14:35:21Z
user_782,user_21,2,2015-05-14T12:55:40Z
user_812,user_21,2,2015-05-12T22:14:29Z
user_829,user_21,2,2015-05-19T08:18:38Z
user_863,user_21,3,2015-05-20T14:01:33Z
user_913,user_21,-1,2015-05-19T21:22:31Z
user_936,user_21,1,2015-05-16T21:45:58Z
user_968,user_21,3,2015-05-10T21:32:38Z
user_1073,user_21,3,2015-05-15T16:08:40Z
user_1085,user_21,1,2015-05-20T21:47:37Z
user_46,user_22,1,2015-05-20T20:59:35Z
user_93,user_22,3,2015-05-11T11:43:02Z
user_111,user_22,2,2015-05-15T18:46:59Z
user_157,user_22,2,2015-05-15T06:02:36Z
user_176,user_22,4,2015-05-18T14:13:04Z
user_198,user_22,4,2015-05-12T13:36:23Z
user_201,user_22,1,2015-05-08T09:02:16Z
user_206,user_22,4,2015-05-20T15:54:20Z
user_215,user_22,2,2015-05-15T19:12:13Z
user_284,user_22,2,2015-05-15T11:15:56Z
user_294,user_22,3,2015-05-20T07:19:11Z
user_327,user_22,0,2015-05-12T20:25:51Z
user_336,user_22,3,2015-05-12T22:56:27Z
user_394,user_22,3,2015-05-14T15:05:05Z
user_402,user_22,4,2015-05-11T20:48:24Z
user_603,user_22,0,2015-05-10T13:31:01Z
user_623,user_22,4,2015-05-20T14:47:38Z
user_641,user_22,1,2015-05-19T21:00:16Z
user_669,user_22,4,2015-05-12T12:17:17Z
user_677,user_22,1,2015-05-08T16:04:04Z
user_688,user_22,-0,2015-05-12T10:41:39Z
user_723,user_22,0,2015-05-09T17:16:57Z
user_729,user_22,1,2015-05-16T09:07:31Z
user_766,user_22,1,2015-05-16T22:24:16Z
user_839,user_22,2,2015-05-08T10:51:50Z
user_846,user_22,4,2015-05-12T23:20:03Z
user_962,user_22,4,2015-05-06T13:53:40Z
user_964,user_22,2,2015-05-10T15:44:14Z
user_1042,user_22,4,2015-05-13T10:38:34Z
user_1053,user_22,2,2015-05-18T05:58:25Z
user_1056,user_22,2,2015-05-17T09:31:22Z
user_41,user_23,4,2015-05-18T09:50:52Z
user_53,user_23,1,2015-05-10T22:47:11Z
user_101,user_23,3,2015-05-21T17:34:45Z
user_136,user_23,4,2015-05-06T14:56:55Z
user_152,user_23,1,2015-05-13T19:57:46Z
user_220,user_23,2,2015-05-09T06:56:44Z
user_238,user_23,4,2015-05-17T12:28:09Z
user_257,user_23,4,2015-05-19T12:22:15Z
user_271,user_23,4,2015-05-20T07:29:39Z
user_374,user_23,2,2015-05-17T18:37:11Z
user_472,user_23,1,2015-05-14T20:49:59Z
user_517,user_23,2,2015-05-15T19:22:21Z
user_520,user_23,2,2015-05-10T21:55:09Z
user_550,user_23,3,2015-05-16T19:48:42Z
user_576,user_23,2,2015-05-14T08:15:50Z
user_663,user_23,3,2015-05-18T16:04:12Z
user_676,user_23,2,2015-05-21T21:08:19Z
user_819,user_23,2,2015-05-09T12:38:02Z
user_873,user_23,1,2015-05-20T08:43:02Z
user_931,user_23,2,2015-05-06T23:12:20Z
user_951,user_23,2,2015-05-08T08:32:42Z
user_1013,user_23,3,2015-05-14T08:08:16Z
user_1015,user_23,-2,2015-05-06T09:59:09Z
user_1017,user_23,0,2015-05-16T08:35:07Z
user_69,user_24,3,2015-05-20T23:29:55Z
user_141,user_24,1,2015-05-13T13:48:46Z
user_158,user_24,-0,2015-05-11T11:18:56Z
user_198,user_24,3,2015-05-11T10:17:26Z
user_232,user_24,3,2015-05-09T22:35:51Z
user_265,user_24,3,2015-05-18T08:47:01Z
user_268,user_24,2,2015-05-21T10:26:27Z
user_426,user_24,0,2015-05-07T08:54:19Z
user_464,user_24,-2,2015-05-11T00:00:22Z
user_483,user_24,-2,2015-05-12T11:01:59Z
user_516,user_24,3,2015-05-19T22:16:56Z
user_541,user_24,3,2015-05-19T16:29:22Z
user_554,user_24,1,2015-05-20T09:52:33Z
user_575,user_24,4,2015-05-06T23:19:00Z
user_577,user_24,1,2015-05-12T10:57:02Z
user_609,user_24,-2,2015-05-12T09:04:15Z
user_649,user_24,3,2015-05-16T21:20:41Z
user_672,user_24,4,2015-05-18T15:09:46Z
user_781,user_24,1,2015-05-11T20:38:15Z
user_866,user_24,3,2015-05-07T19:34:00Z
user_870,user_24,1,2015-05-07T09:22:29Z
user_908,user_24,2,2015-05-07T16:44:51Z
user_925,user_24,2,2015-05-20T19:35:52Z
user_958,user_24,2,2015-05-19T21:30:33Z
user_973,user_24,1,2015-05-16T12:02:03Z
user_981,user_24,2,2015-05-11T21:13:39Z
user_1013,user_24,4,2015-05-20T21:52:54Z
user_1062,user_24,2,2015-05-15T11:03:02Z
user_1081,user_24,0,2015-05-20T12:45:55Z
user_1086,user_24,2,2015-05-14T07:18:50Z
user_3,user_25,2,2015-05-14T12:55:19Z
user_5,user_25,4,2015-05-09T14:18:16Z
user_32,user_25,2,2015-05-19T06:16:42Z
user_45,user_25,3,2015-05-06T17:02:54Z
user_87,user_25,3,2015-05-14T14:07:53Z
user_92,user_25,2,2015-05-10T09:50:40Z
user_152,user_25,0,2015-05-10T22:20:13Z
user_177,user_25,3,2015-05-09T20:26:18Z
user_185,user_25,3,2015-05-21T16:15:24Z
user_211,user_25,3,2015-05-13T16:47:11Z
user_271,user_25,4,2015-05-12T11:50:36Z
user_401,user_25,-1,2015-05-16T11:33:11Z
user_465,user_25,4,2015-05-15T12:32:52Z
user_473,user_25,4,2015-05-20T16:26:44Z
user_510,user_25,4,2015-05-08T16:16:15Z
user_523,user_25,3,2015-05-20T08:25:20Z
user_533,user_25,2,2015-05-14T08:11:22Z
user_564,user_25,0,2015-05-13T12:48:32Z
user_572,user_25,4,2015-05-19T22:57:53Z
user_578,user_25,2,2015-05-17T20:28:32Z
user_606,user_25,-0,2015-05-19T19:01:57Z
user_625,user_25,-0,2015-05-13T17:55:05Z
user_663,user_25,1,2015-05-14T12:57:14Z
user_765,user_25,3,2015-05-19T07:59:41Z
user_858,user_25,2,2015-05-15T09:29:37Z
user_908,user_25,2,2015-05-10T19:47:55Z
user_1000,user_25,2,2015-05-15T21:28:26Z
user_1016,user_25,3,2015-05-11T19:38:25Z
user_1022,user_25,3,2015-05-14T07:31:42Z
user_1032,user_25,3,2015-05-10T16:00:14Z
user_1090,user_25,3,2015-05-18T06:02:28Z
user_14,user_26,2,2015-05-19T14:26:15Z
user_72,user_26,4,2015-05-12T06:49:34Z
user_136,user_26,2,2015-05-15T11:37:25Z
user_149,user_26,1,2015-05-14T19:30:17Z
user_151,user_26,2,2015-05-18T12:06:09Z
user_263,user_26,2,2015-05-13T16:39:49Z
user_373,user_26,3,2015-05-08T00:54:37Z
user_375,user_26,3,2015-05-15T19:16:48Z
user_416,user_26,4,2015-05-13T23:14:27Z
user_438,user_26,-1,2015-05-17T10:06:21Z
user_442,user_26,3,2015-05-21T20:55:23Z
user_483,user_26,4,2015-05-06T07:03:08Z
user_519,user_26,2,2015-05-19T23:00:43Z
user_529,user_26,2,2015-05-19T21:23:59Z
user_602,user_26,3,2015-05-21T00:23:42Z
user_672,user_26,4,2015-05-18T11:05:32Z
user_709,user_26,2,2015-05-21T00:34:31Z
user_785,user_26,-0,2015-05-11T00:20:12Z
user_794,user_26,2,2015-05-11T10:52:26Z
user_813,user_26,-2,2015-05-08T15:19:22Z
user_822,user_26,3,2015-05-13T19:55:28Z
user_830,user_26,-2,2015-05-06T15:17:37Z
user_894,user_26,1,2015-05-07T11:11:41Z
user_980,user_26,2,2015-05-14T10:33:38Z
user_1009,user_26,-1,2015-05-11T08:21:35Z
user_1035,user_26,0,2015-05-16T12:13:57Z
user_1060,user_26,4,2015-05-20T22:47:54Z
user_1084,user_26,0,2015-05-16T08:25:28Z
user_6,user_27,3,2015-05-10T11:17:50Z
user_18,user_27,1,2015-05-19T09:32:39Z
user_26,user_27,3,2015-05-14T12:24:44Z
user_30,user_27,1,2015-05-10T14:05:15Z
user_44,user_27,2,2015-05-18T17:05:29Z
user_49,user_27,3,2015-05-09T14:16:08Z
user_104,user_27,2,2015-05-19T20:18:55Z
user_108,user_27,1,2015-05-14T09:08:10Z
user_158,user_27,-2,2015-05-14T12:39:42Z
user_192,user_27,2,2015-05-11T10:27:10Z
user_225,user_27,4,2015-05-16T12:47:17Z
user_242,user_27,2,2015-05-21T20:46:48Z
user_364,user_27,2,2015-05-08T11:09:39Z
user_395,user_27,4,2015-05-19T15:15:33Z
user_417,user_27,3,2015-05-15T18:46:58Z
user_432,user_27,3,2015-05-12T11:32:05Z
user_443,user_27,3,2015-05-16T08:23:10Z
user_445,user_27,2,2015-05-21T13:27:34Z
user_451,user_27,4,2015-05-21T09:01:21Z
user_528,user_27,1,2015-05-17T18:41:26Z
user_566,user_27,0,2015-05-16T13:33:10Z
user_589,user_27,2,2015-05-17T19:26:17Z
user_599,user_27,3,2015-05-13T19:39:04Z
user_626,user_27,-1,2015-05-21T08:38:22Z
user_645,user_27,0,2015-05-19T07:34:03Z
user_662,user_27,4,2015-05-19T22:54:34Z
user_726,user_27,3,2015-05-14T09:57:13Z
user_738,user_27,3,2015-05-17T16:23:19Z
user_753,user_27,2,2015-05-15T20:06:02Z
user_809,user_27,-1,2015-05-11T07:05:08Z
user_912,user_27,-3,2015-05-19T21:41:39Z
user_913,user_27,-0,2015-05-17T12:49:35Z
user_970,user_27,0,2015-05-15T17:40:49Z
user_1017,user_27,1,2015-05-18T16:45:34Z
user_1021,user_27,1,2015-05-10T14:31:21Z
user_1054,user_27,4,2015-05-18T18:09:40Z
user_23,user_28,2,2015-05-21T22:24:54Z
user_44,user_28,-1,2015-05-14T13:09:51Z
user_49,user_28,-4,2015-05-12T23:19:44Z
user_265,user_28,-2,2015-05-17T19:25:13Z
user_293,user_28,-4,2015-05-21T12:53:06Z
user_303,user_28,-1,2015-05-12T06:58:34Z
user_354,user_28,-4,2015-05-20T23:05:41Z
user_362,user_28,2,2015-05-13T19:41:00Z
user_386,user_28,3,2015-05-14T09:21:05Z
user_405,user_28,3,2015-05-21T01:21:30Z
user_413,user_28,-3,2015-05-09T13:40:55Z
user_433,user_28,-0,2015-05-13T16:37:26Z
user_474,user_28,-4,2015-05-14T10:44:35Z
user_477,user_28,3,2015-05-20T08:19:48Z
user_483,user_28,-4,2015-05-10T14:22:54Z
user_484,user_28,0,2015-05-09T17:19:08Z
user_487,user_28,4,2015-05-10T10:38:21Z
user_496,user_28,-2,2015-05-07T06:58:15Z
user_523,user_28,3,2015-05-08T18:31:19Z
user_567,user_28,-4,2015-05-19T21:30:33Z
user_624,user_28,-0,2015-05-21T09:59:51Z
user_748,user_28,0,2015-05-15T07:19:00Z
user_758,user_28,2,2015-05-11T21:47:25Z
user_855,user_28,3,2015-05-16T19:44:34Z
user_892,user_28,1,2015-05-18T21:59:57Z
user_940,user_28,1,2015-05-21T10:18:47Z
user_1091,user_28,3,2015-05-21T17:45:16Z
user_8,user_29,3,2015-05-18T20:27:41Z
user_66,user_29,-0,2015-05-19T19:05:10Z
user_68,user_29,-0,2015-05-13T19:06:40Z
user_114,user_29,2,2015-05-15T09:53:43Z
user_167,user_29,2,2015-05-08T16:34:15Z
user_187,user_29,3,2015-05-20T21:02:59Z
user_191,user_29,3,2015-05-18T10:15:12Z
user_206,user_29,-1,2015-05-17T23:25:54Z
user_245,user_29,3,2015-05-19T10:52:01Z
user_263,user_29,-2,2015-05-11T08:16:33Z
user_278,user_29,2,2015-05-15T15:40:09Z
user_283,user_29,1,2015-05-13T19:23:52Z
user_305,user_29,3,2015-05-19T20:45:46Z
user_314,user_29,2,2015-05-17T12:18:42Z
user_318,user_29,2,2015-05-13T08:22:26Z
user_319,user_29,2,2015-05-18T21:58:46Z
user_382,user_29,0,2015-05-14T09:29:52Z
user_483,user_29,-1,2015-05-15T09:40:43Z
user_500,user_29,3,2015-05-16T18:16:38Z
user_585,user_29,3,2015-05-05T13:25:19Z
user_625,user_29,1,2015-05-15T09:51:25Z
user_677,user_29,1,2015-05-10T14:20:24Z
user_701,user_29,1,2015-05-20T05:51:07Z
user_832,user_29,2,2015-05-12T10:00:09Z
user_882,user_29,-2,2015-05-20T14:39:53Z
user_892,user_29,-0,2015-05-19T13:42:34Z
user_938,user_29,-2,2015-05-17T00:29:19Z
user_974,user_29,3,2015-05-17T08:42:43Z
user_979,user_29,2,2015-05-20T11:25:14Z
user_988,user_29,1,2015-05-19T11:06:14Z
user_993,user_29,-1,2015-05-10T10:15:06Z
user_1001,user_29,4,2015-05-20T12:44:51Z
user_1030,user_29,4,2015-05-18T17:06:37Z
user_1049,user_29,3,2015-05-14T17:11:42Z
user_1071,user_29,2,2015-05-21T10:47:20Z
user_1096,user_29,4,2015-05-21T09:02:12Z
user_1097,user_29,4,2015-05-15T08:49:47Z
user_35,user_30,4,2015-05-16T14:22:08Z
user_41,user_30,1,2015-05-14T12:09:25Z
user_93,user_30,0,2015-05-13T22:02:23Z
user_148,user_30,4,2015-05-08T08:14:43Z
user_158,user_30,1,2015-05-20T07:44:00Z
user_177,user_30,2,2015-05-07T20:35:59Z
user_265,user_30,-0,2015-05-21T09:43:25Z
user_331,user_30,4,2015-05-14T14:32:04Z
user_386,user_30,2,2015-05-12T11:58:03Z
user_431,user_30,1,2015-05-19T16:28:46Z
user_432,user_30,4,2015-05-10T02:07:09Z
user_434,user_30,1,2015-05-21T15:04:33Z
user_544,user_30,3,2015-05-14T12:58:38Z
user_548,user_30,3,2015-05-06T11:35:54Z
user_581,user_30,4,2015-05-07T19:37:51Z
user_614,user_30,2,2015-05-14T19:56:04Z
user_635,user_30,2,2015-05-19T18:35:58Z
user_684,user_30,2,2015-05-16T10:51:07Z
user_730,user_30,3,2015-05-17T22:43:47Z
user_764,user_30,3,2015-05-20T13:07:08Z
user_769,user_30,2,2015-05-08T14:31:26Z
user_785,user_30,-3,2015-05-06T09:13:03Z
user_806,user_30,-0,2015-05-13T17:04:56Z
user_825,user_30,1,2015-05-16T14:25:48Z
user_840,user_30,0,2015-05-08T12:41:45Z
user_845,user_30,2,2015-05-20T07:23:47Z
user_853,user_30,4,2015-05-19T07:04:47Z
user_860,user_30,4,2015-05-15T15:51:34Z
user_886,user_30,3,2015-05-19T22:38:57Z
user_887,user_30,4,2015-05-11T21:13:43Z
user_943,user_30,1,2015-05-10T10:31:49Z
user_945,user_30,3,2015-05-16T20:43:34Z
user_989,user_30,2,2015-05-19T08:38:04Z
user_1020,user_30,4,2015-05-15T15:25:14Z
user_1029,user_30,-1,2015-05-18T18:06:07Z
user_42,user_31,1,2015-05-18T15:38:00Z
user_53,user_31,-4,2015-05-17T12:26:20Z
user_60,user_31,0,2015-05-17T10:34:11Z
user_136,user_31,1,2015-05-18T20:15:51Z
user_147,user_31,-2,2015-05-15T20:42:29Z
user_170,user_31,1,2015-05-11T07:46:21Z
user_192,user_31,1,2015-05-21T00:05:02Z
user_221,user_31,-2,2015-05-09T12:52:46Z
user_254,user_31,2,2015-05-14T13:55:37Z
user_263,user_31,-1,2015-05-13T23:29:28Z
user_321,user_31,4,2015-05-11T22:29:42Z
user_325,user_31,-2,2015-05-17T12:49:35Z
user_349,user_31,-3,2015-05-12T18:13:39Z
user_355,user_31,4,2015-05-13T07:24:39Z
user_418,user_31,-2,2015-05-21T14:00:18Z
user_490,user_31,2,2015-05-10T09:22:30Z
user_509,user_31,1,2015-05-11T19:33:39Z
user_551,user_31,-1,2015-05-15T10:12:17Z
user_605,user_31,-3,2015-05-13T14:27:44Z
user_652,user_31,-4,2015-05-21T19:43:16Z
user_718,user_31,1,2015-05-11T17:13:14Z
user_769,user_31,-3,2015-05-11T17:33:40Z
user_780,user_31,2,2015-05-19T12:30:41Z
user_802,user_31,1,2015-05-21T18:23:50Z
user_931,user_31,-0,2015-05-11T04:23:39Z
user_937,user_31,0,2015-05-14T18:22:45Z
user_1005,user_31,4,2015-05-21T20:17:08Z
user_1021,user_31,-4,2015-05-08T23:21:50Z
user_1027,user_31,-3,2015-05-21T09:21:51Z
user_1028,user_31,-4,2015-05-12T12:00:57Z
user_1029,user_31,-3,2015-05-14T19:57:27Z
user_1032,user_31,4,2015-05-07T00:24:05Z
user_1040,user_31,-0,2015-05-20T09:50:58Z
user_1048,user_31,-0,2015-05-06T10:12:46Z
user_1096,user_31,1,2015-05-13T07:32:26Z
user_21,user_32,3,2015-05-12T18:13:53Z
user_29,user_32,4,2015-05-11T09:59:53Z
user_42,user_32,2,2015-05-12T21:59:31Z
user_47,user_32,-3,2015-05-19T09:37:46Z
user_55,user_32,4,2015-05-20T13:03:34Z
user_96,user_32,4,2015-05-18T19:32:18Z
user_97,user_32,3,2015-05-08T16:01:24Z
user_131,user_32,1,2015-05-14T09:10:42Z
user_155,user_32,3,2015-05-16T12:49:02Z
user_238,user_32,-1,2015-05-10T11:19:18Z
user_257,user_32,4,2015-05-17T17:38:49Z
user_320,user_32,3,2015-05-20T17:27:44Z
user_330,user_32,3,2015-05-07T22:51:45Z
user_332,user_32,2,2015-05-21T21:37:23Z
user_381,user_32,2,2015-05-21T15:52:11Z
user_396,user_32,2,2015-05-16T12:18:26Z
user_405,user_32,2,2015-05-14T13:00:58Z
user_542,user_32,2,2015-05-08T15:23:18Z
user_558,user_32,0,2015-05-12T20:47:45Z
user_559,user_32,3,2015-05-21T19:44:35Z
user_640,user_32,3,2015-05-06T11:36:42Z
user_668,user_32,0,2015-05-19T12:14:21Z
user_753,user_32,0,2015-05-21T11:44:01Z
user_754,user_32,-1,2015-05-21T20:06:16Z
user_826,user_32,4,2015-05-09T21:23:22Z
user_886,user_32,1,2015-05-16T07:29:13Z
user_906,user_32,2,2015-05-12T15:56:32Z
user_918,user_32,3,2015-05-06T11:55:05Z
user_923,user_32,3,2015-05-21T21:04:23Z
user_927,user_32,4,2015-05-13T23:32:32Z
user_931,user_32,1,2015-05-15T13:25:18Z
user_937,user_32,3,2015-05-09T22:24:43Z
user_977,user_32,-0,2015-05-21T09:22:15Z
user_996,user_32,1,2015-05-14T12:03:38Z
user_1010,user_32,2,2015-05-08T09:00:14Z
user_3,user_33,4,2015-05-18T17:16:01Z
user_21,user_33,2,2015-05-18T12:59:02Z
user_67,user_33,4,2015-05-16T13:43:17Z
user_100,user_33,1,2015-05-15T16:29:52Z
user_122,user_33,3,2015-05-20T09:12:19Z
user_128,user_33,3,2015-05-09T21:10:22Z
user_157,user_33,4,2015-05-19T21:40:05Z
user_203,user_33,4,2015-05-19T20:36:58Z
user_209,user_33,2,2015-05-14T17:53:49Z
user_260,user_33,3,2015-05-21T21:58:35Z
user_284,user_33,3,2015-05-08T06:32:30Z
user_299,user_33,4,2015-05-12T07:00:30Z
user_361,user_33,2,2015-05-07T11:54:03Z
user_380,user_33,3,2015-05-07T17:52:49Z
user_391,user_33,1,2015-05-21T13:03:22Z
user_423,user_33,4,2015-05-12T17:22:02Z
user_432,user_33,2,2015-05-06T03:33:22Z
user_489,user_33,4,2015-05-14T12:55:48Z
user_517,user_33,4,2015-05-06T09:33:32Z
user_616,user_33,4,2015-05-16T07:58:20Z
user_640,user_33,2,2015-05-07T14:49:57Z
user_650,user_33,1,2015-05-19T16:39:06Z
user_656,user_33,3,2015-05-19T10:31:10Z
user_693,user_33,1,2015-05-21T15:29:17Z
user_709,user_33,2,2015-05-20T10:23:19Z
user_725,user_33,4,2015-05-07T22:28:35Z
user_733,user_33,-2,2015-05-18T20:14:26Z
user_792,user_33,1,2015-05-20T16:16:43Z
user_804,user_33,1,2015-05-21T12:34:29Z
user_852,user_33,-1,2015-05-15T19:21:12Z
user_859,user_33,3,2015-05-16T15:18:03Z
user_867,user_33,1,2015-05-21T17:12:19Z
user_929,user_33,1,2015-05-17T15:42:16Z
user_937,user_33,0,2015-05-20T21:12:21Z
user_944,user_33,2,2015-05-20T07:26:02Z
user_956,user_33,2,2015-05-06T22:13:54Z
user_970,user_33,1,2015-05-20T16:38:46Z
user_992,user_33,1,2015-05-17T12:29:51Z
user_25,user_34,4,2015-05-21T21:26:55Z
user_30,user_34,2,2015-05-16T00:11:25Z
user_48,user_34,1,2015-05-08T08:35:21Z
user_75,user_34,2,2015-05-18T20:27:28Z
user_88,user_34,2,2015-05-08T21:32:47Z
user_174,user_34,2,2015-05-12T10:59:00Z
user_291,user_34,-3,2015-05-18T22:22:16Z
user_307,user_34,4,2015-05-20T23:01:57Z
user_342,user_34,3,2015-05-19T08:35:43Z
user_367,user_34,1,2015-05-13T09:48:22Z
user_381,user_34,2,2015-05-07T18:32:20Z
user_391,user_34,2,2015-05-14T22:58:36Z
user_397,user_34,0,2015-05-17T18:24:25Z
user_452,user_34,4,2015-05-20T09:36:02Z
user_473,user_34,3,2015-05-13T12:07:19Z
user_504,user_34,1,2015-05-18T07:28:29Z
user_513,user_34,0,2015-05-20T07:52:54Z
user_591,user_34,3,2015-05-21T13:48:59Z
user_675,user_34,-1,2015-05-20T22:18:40Z
user_692,user_34,2,2015-05-09T10:41:48Z
user_728,user_34,1,2015-05-15T09:54:03Z
user_831,user_34,3,2015-05-14T12:10:22Z
user_834,user_34,1,2015-05-21T10:08:40Z
user_854,user_34,4,2015-05-20T08:41:08Z
user_859,user_34,2,2015-05-21T14:58:54Z
user_883,user_34,-1,2015-05-18T20:07:51Z
user_909,user_34,4,2015-05-18T11:11:40Z
user_954,user_34,3,2015-05-09T14:33:07Z
user_1012,user_34,4,2015-05-16T16:58:50Z
user_1088,user_34,4,2015-05-09T18:08:01Z
user_1092,user_34,1,2015-05-20T19:40:26Z
user_3,user_35,1,2015-05-13T14:00:41Z
user_23,user_35,-0,2015-05-20T21:07:39Z
user_56,user_35,2,2015-05-07T19:01:53Z
user_57,user_35,0,2015-05-20T20:29:03Z
user_59,user_35,-1,2015-05-18T17:59:56Z
