from,to,time,cascade_id
696,1061,7,787
797,1061,7,787
102,1061,7,787
13,1061,7,787
602,1061,7,787
696,683,7,787
797,683,7,787
102,683,7,787
13,683,7,787
602,683,7,787
550,683,7,787
696,290,7,787
797,290,7,787
102,290,7,787
13,290,7,787
602,290,7,787
550,290,7,787
386,550,8,787
386,696,8,787
387,696,8,787
739,696,8,787
386,602,8,787
387,602,8,787
739,602,8,787
386,102,8,787
387,102,8,787
739,102,8,787
386,13,8,787
387,13,8,787
739,13,8,787
247,13,8,787
386,797,8,787
387,797,8,787
739,797,8,787
247,797,8,787
434,739,9,787
434,387,9,787
482,387,9,787
434,247,9,787
482,247,9,787
820,247,9,787
434,386,9,787
482,386,9,787
820,386,9,787
79,820,10,787
79,434,10,787
79,482,10,787
70,482,10,787
525,482,10,787
954,79,11,787
954,70,11,787
449,70,11,787
954,525,11,787
449,525,11,787
624,954,12,787
1022,954,12,787
624,449,12,787
1022,449,12,787
915,449,12,787
18,624,13,787
173,624,13,787
445,624,13,787
18,915,13,787
173,915,13,787
445,915,13,787
613,173,14,787
613,18,14,787
1246,1278,0,788
142,1018,0,790
1016,919,0,791
203,1016,1,791
610,246,0,793
1117,1494,0,794
1357,1494,0,794
289,37,0,797
919,37,0,797
187,919,1,797
824,919,1,797
187,289,1,797
824,289,1,797
694,824,2,797
71,44,0,798
126,44,0,798
757,44,0,798
1095,44,0,798
666,757,1,798
666,1095,1,798
473,1095,1,798
523,1095,1,798
666,126,1,798
473,126,1,798
523,126,1,798
666,71,1,798
473,71,1,798
523,71,1,798
539,666,2,798
539,473,2,798
295,473,2,798
346,473,2,798
506,473,2,798
584,473,2,798
528,295,3,798
528,346,3,798
528,506,3,798
368,506,3,798
528,584,3,798
368,584,3,798
528,539,3,798
368,539,3,798
278,528,4,798
676,528,4,798
775,528,4,798
514,278,5,798
514,676,5,798
924,676,5,798
514,775,5,798
924,775,5,798
420,775,5,798
20,420,6,798
1099,420,6,798
20,924,6,798
1099,924,6,798
20,514,6,798
1099,514,6,798
562,514,6,798
891,562,7,798
891,1099,7,798
1464,1099,7,798
891,20,7,798
1464,20,7,798
508,667,0,799
1006,667,0,799
262,508,1,799
288,262,2,799
291,262,2,799
701,262,2,799
437,701,3,799
472,701,3,799
437,288,3,799
472,288,3,799
655,288,3,799
1292,288,3,799
437,291,3,799
472,291,3,799
655,291,3,799
1292,291,3,799
758,655,4,799
758,1292,4,799
758,472,4,799
340,758,5,799
459,758,5,799
625,340,6,799
625,459,6,799
456,625,7,799
838,625,7,799
1098,625,7,799
229,1098,8,799
882,1098,8,799
229,838,8,799
882,838,8,799
590,838,8,799
720,838,8,799
854,838,8,799
229,456,8,799
882,456,8,799
590,456,8,799
720,456,8,799
854,456,8,799
921,456,8,799
451,921,9,799
949,921,9,799
451,590,9,799
949,590,9,799
259,590,9,799
451,854,9,799
949,854,9,799
259,854,9,799
706,854,9,799
451,229,9,799
949,229,9,799
259,229,9,799
706,229,9,799
451,720,9,799
949,720,9,799
259,720,9,799
706,720,9,799
801,720,9,799
679,949,10,799
679,706,10,799
679,801,10,799
176,801,10,799
180,801,10,799
679,259,10,799
176,259,10,799
180,259,10,799
679,451,10,799
176,451,10,799
180,451,10,799
93,451,10,799
888,93,11,799
888,180,11,799
616,180,11,799
657,180,11,799
888,679,11,799
616,679,11,799
657,679,11,799
129,679,11,799
888,176,11,799
616,176,11,799
657,176,11,799
129,176,11,799
872,129,12,799
975,129,12,799
872,888,12,799
975,888,12,799
872,657,12,799
975,657,12,799
16,657,12,799
872,616,12,799
975,616,12,799
16,616,12,799
1312,16,13,799
1312,872,13,799
326,872,13,799
1312,975,13,799
326,975,13,799
287,662,0,800
542,662,0,800
1043,1474,0,801
1170,1474,0,801
756,22,0,803
929,22,0,803
407,517,0,805
603,517,0,805
577,603,1,805
577,407,1,805
377,407,1,805
492,407,1,805
85,377,2,805
85,492,2,805
723,492,2,805
85,577,2,805
723,577,2,805
72,937,0,806
873,937,0,806
787,72,1,806
787,873,1,806
239,787,2,806
354,239,3,806
803,354,4,806
1029,803,5,806
967,1029,6,806
152,967,7,806
116,152,8,806
438,152,8,806
742,152,8,806
1377,152,8,806
731,742,9,806
731,116,9,806
731,438,9,806
731,1377,9,806
272,367,0,807
120,38,0,808
133,38,0,808
104,120,1,808
104,133,1,808
148,133,1,808
488,133,1,808
147,148,2,808
470,147,3,808
1398,1288,0,809
1369,1398,1,809
279,1086,0,811
437,1086,0,811
899,1086,0,811
974,1086,0,811
844,437,1,811
844,899,1,811
23,899,1,811
844,974,1,811
23,974,1,811
517,23,2,811
517,844,2,811
747,844,2,811
971,844,2,811
1016,844,2,811
234,1016,3,811
1252,1016,3,811
234,747,3,811
1252,747,3,811
234,971,3,811
1252,971,3,811
726,971,3,811
234,517,3,811
1252,517,3,811
726,517,3,811
981,726,4,811
242,981,5,811
417,1482,0,812
529,417,1,812
1114,417,1,812
130,1021,0,818
241,1021,0,818
488,1021,0,818
470,488,1,818
470,130,1,818
470,241,1,818
644,241,1,818
370,470,2,818
370,644,2,818
55,370,3,818
409,370,3,818
1026,409,4,818
1026,55,4,818
390,55,4,818
724,55,4,818
524,1026,5,818
1079,1026,5,818
524,390,5,818
1079,390,5,818
117,390,5,818
28,524,6,818
28,117,6,818
51,117,6,818
28,1079,6,818
51,1079,6,818
211,51,7,818
211,28,7,818
347,28,7,818
883,28,7,818
880,211,8,818
969,211,8,818
1040,211,8,818
880,347,8,818
969,347,8,818
1040,347,8,818
880,883,8,818
969,883,8,818
1040,883,8,818
940,880,9,818
940,1040,9,818
510,1040,9,818
837,1040,9,818
754,510,10,818
843,510,10,818
754,837,10,818
843,837,10,818
153,837,10,818
795,837,10,818
1391,795,11,818
1391,153,11,818
1391,843,11,818
1391,754,11,818
1092,754,11,818
1076,1092,12,818
245,1076,13,818
497,1076,13,818
541,1076,13,818
639,541,14,818
639,497,14,818
857,497,14,818
639,245,14,818
857,245,14,818
529,857,15,818
377,529,16,818
158,377,17,818
231,251,0,820
1075,650,0,823
345,1075,1,823
837,1075,1,823
851,837,2,823
851,345,2,823
628,244,0,826
850,628,1,826
1313,617,0,829
519,939,0,830
484,519,1,830
930,271,0,831
268,47,0,832
488,268,1,832
860,268,1,832
428,860,2,832
526,860,2,832
428,488,2,832
526,488,2,832
535,428,3,832
535,526,3,832
1165,1195,0,834
1139,1165,1,834
1283,1139,2,834
725,975,0,837
1488,975,0,837
1314,1356,0,841
1449,1356,0,841
1217,1314,1,841
726,1217,2,841
1186,1217,2,841
1343,1119,0,842
978,240,0,845
68,978,1,845
427,978,1,845
794,978,1,845
238,68,2,845
905,68,2,845
929,68,2,845
238,427,2,845
905,427,2,845
929,427,2,845
160,427,2,845
484,238,3,845
1172,238,3,845
484,160,3,845
1172,160,3,845
484,929,3,845
1172,929,3,845
3,929,3,845
401,484,4,845
401,3,4,845
840,3,4,845
401,1172,4,845
840,1172,4,845
1500,1172,4,845
82,840,5,845
413,840,5,845
876,840,5,845
82,1500,5,845
413,1500,5,845
876,1500,5,845
82,401,5,845
413,401,5,845
876,401,5,845
1066,401,5,845
1129,1066,6,845
1129,876,6,845
1400,876,6,845
1129,82,6,845
1400,82,6,845
468,82,6,845
731,82,6,845
811,1129,7,845
811,1400,7,845
1275,1400,7,845
811,468,7,845
1275,468,7,845
1279,1224,0,846
1378,1493,0,847
1463,1493,0,847
155,562,0,851
509,562,0,851
1347,509,1,851
43,99,0,854
160,99,0,854
892,99,0,854
1369,160,1,854
1369,892,1,854
388,892,1,854
1369,43,1,854
388,43,1,854
734,43,1,854
1259,1148,0,857
623,475,0,861
809,475,0,861
100,623,1,861
503,623,1,861
912,623,1,861
100,809,1,861
503,809,1,861
912,809,1,861
165,503,2,861
856,503,2,861
165,912,2,861
856,912,2,861
312,912,2,861
165,100,2,861
856,100,2,861
312,100,2,861
1086,312,3,861
1173,312,3,861
1419,312,3,861
1086,856,3,861
1173,856,3,861
1419,856,3,861
1382,856,3,861
1086,165,3,861
1173,165,3,861
1419,165,3,861
1382,165,3,861
1388,1382,4,861
1388,1419,4,861
1162,1419,4,861
1388,1173,4,861
1162,1173,4,861
542,1173,4,861
1254,1173,4,861
365,100,0,864
644,365,1,864
558,644,2,864
53,558,3,864
249,558,3,864
956,558,3,864
591,53,4,864
591,249,4,864
591,956,4,864
858,956,4,864
256,591,5,864
888,591,5,864
256,858,5,864
888,858,5,864
1067,625,0,865
139,293,0,867
679,139,1,867
408,679,2,867
1029,679,2,867
175,408,3,867
175,1029,3,867
766,175,4,867
913,175,4,867
230,766,5,867
273,766,5,867
1276,766,5,867
230,913,5,867
273,913,5,867
1276,913,5,867
550,913,5,867
375,230,6,867
1068,230,6,867
375,273,6,867
1068,273,6,867
375,550,6,867
1068,550,6,867
783,550,6,867
375,1276,6,867
1068,1276,6,867
783,1276,6,867
957,375,7,867
957,1068,7,867
184,1068,7,867
910,1068,7,867
297,910,8,867
297,184,8,867
640,184,8,867
297,957,8,867
640,957,8,867
935,957,8,867
58,198,0,868
338,58,1,868
836,338,2,868
361,836,3,868
382,361,4,868
1291,1472,0,869
1416,1472,0,869
1454,1472,0,869
1159,1291,1,869
1294,1291,1,869
1159,1454,1,869
1294,1454,1,869
1159,1416,1,869
1294,1416,1,869
1337,1294,2,869
26,642,0,870
44,642,0,870
351,26,1,870
521,26,1,870
682,26,1,870
1084,351,2,870
1084,682,2,870
691,682,2,870
1234,682,2,870
794,635,0,871
204,794,1,871
681,518,0,872
41,681,1,872
746,41,2,872
453,746,3,872
787,746,3,872
316,453,4,872
316,787,4,872
1029,316,5,872
486,1003,0,873
1083,1003,0,873
844,486,1,873
844,1083,1,873
257,570,0,876
854,570,0,876
954,854,1,876
954,257,1,876
87,257,1,876
962,954,2,876
1465,962,3,876
530,574,0,878
531,530,1,878
529,531,2,878
575,531,2,878
635,531,2,878
645,531,2,878
751,531,2,878
1233,531,2,878
165,635,3,878
833,635,3,878
1041,165,4,878
1041,833,4,878
429,833,4,878
1057,833,4,878
579,1041,5,878
579,1057,5,878
599,1057,5,878
600,1057,5,878
579,429,5,878
599,429,5,878
600,429,5,878
1027,429,5,878
323,1027,6,878
323,579,6,878
323,599,6,878
323,600,6,878
293,600,6,878
243,293,7,878
873,293,7,878
968,873,8,878
273,968,9,878
338,968,9,878
359,968,9,878
1311,338,10,878
1311,273,10,878
508,273,10,878
1311,359,10,878
508,359,10,878
107,359,10,878
1008,107,11,878
1033,1008,12,878
931,1033,13,878
983,589,0,880
1289,589,0,880
24,983,1,880
703,445,0,881
770,445,0,881
505,770,1,881
930,770,1,881
505,703,1,881
930,703,1,881
761,930,2,881
1047,930,2,881
234,761,3,881
234,1047,3,881
884,234,4,881
1151,1238,0,882
563,1126,0,891
369,563,1,891
422,209,0,893
586,209,0,893
129,586,1,893
129,422,1,893
90,422,1,893
1003,860,0,905
1013,860,0,905
417,1013,1,905
417,1003,1,905
82,624,0,906
800,624,0,906
975,624,0,906
866,975,1,906
866,800,1,906
866,82,1,906
95,164,0,907
1352,1147,0,908
1256,1352,1,908
1370,1352,1,908
443,565,0,913
646,443,1,913
1057,646,2,913
57,1057,0,914
830,57,1,914
856,57,1,914
961,856,2,914
961,830,2,914
1062,830,2,914
704,330,0,915
263,704,1,915
378,704,1,915
695,378,2,915
892,695,3,915
285,892,4,915
295,892,4,915
633,295,5,915
1077,295,5,915
633,285,5,915
1077,285,5,915
1028,285,5,915
100,1077,6,915
248,1077,6,915
873,1077,6,915
869,100,7,915
869,873,7,915
594,873,7,915
910,873,7,915
1146,873,7,915
869,248,7,915
594,248,7,915
910,248,7,915
1146,248,7,915
114,869,8,915
790,869,8,915
114,1146,8,915
790,1146,8,915
1466,1146,8,915
114,594,8,915
790,594,8,915
1466,594,8,915
26,594,8,915
696,594,8,915
114,910,8,915
790,910,8,915
1466,910,8,915
26,910,8,915
696,910,8,915
683,696,9,915
683,114,9,915
1350,114,9,915
683,1466,9,915
1350,1466,9,915
683,26,9,915
1350,26,9,915
9,26,9,915
683,790,9,915
1350,790,9,915
9,790,9,915
961,790,9,915
327,9,10,915
738,9,10,915
1037,9,10,915
327,961,10,915
738,961,10,915
1037,961,10,915
327,683,10,915
738,683,10,915
1037,683,10,915
562,683,10,915
327,1350,10,915
738,1350,10,915
1037,1350,10,915
562,1350,10,915
105,967,0,918
1009,105,1,918
338,976,0,919
514,976,0,919
1063,976,0,919
687,1063,1,919
809,1063,1,919
967,1063,1,919
994,1063,1,919
687,338,1,919
809,338,1,919
967,338,1,919
994,338,1,919
687,514,1,919
809,514,1,919
967,514,1,919
994,514,1,919
331,994,2,919
394,994,2,919
331,687,2,919
394,687,2,919
97,687,2,919
465,687,2,919
331,809,2,919
394,809,2,919
97,809,2,919
465,809,2,919
483,809,2,919
508,465,3,919
605,465,3,919
1064,465,3,919
508,97,3,919
605,97,3,919
1064,97,3,919
234,97,3,919
696,97,3,919
739,696,4,919
739,605,4,919
739,234,4,919
739,1064,4,919
28,1064,4,919
843,1064,4,919
379,28,5,919
1094,28,5,919
379,843,5,919
1094,843,5,919
59,843,5,919
1427,1094,6,919
1427,59,6,919
1427,379,6,919
691,326,0,920
178,1093,0,921
339,178,1,921
404,339,2,921
410,339,2,921
775,404,3,921
775,410,3,921
529,775,4,921
37,529,5,921
383,529,5,921
330,37,6,921
330,383,6,921
596,383,6,921
715,330,7,921
715,596,7,921
423,715,8,921
544,715,8,921
665,715,8,921
189,423,9,921
189,665,9,921
189,544,9,921
1014,189,10,921
343,1014,11,921
48,343,12,921
80,343,12,921
716,80,13,921
839,80,13,921
716,48,13,921
839,48,13,921
758,48,13,921
109,839,14,921
109,716,14,921
144,716,14,921
158,716,14,921
109,758,14,921
144,758,14,921
158,758,14,921
418,158,15,921
418,109,15,921
650,418,16,921
979,418,16,921
684,650,17,921
727,650,17,921
64,727,18,921
308,727,18,921
407,308,19,921
1246,308,19,921
407,64,19,921
1246,64,19,921
224,604,0,923
162,224,1,923
567,86,0,924
941,1195,0,925
1417,1124,0,926
997,129,0,928
838,997,1,928
1209,62,0,929
924,188,0,930
62,924,1,930
1027,924,1,930
46,1027,2,930
956,46,3,930
1329,1356,0,931
847,1329,1,931
663,910,0,932
78,663,1,932
467,663,1,932
999,663,1,932
179,467,2,932
179,78,2,932
632,78,2,932
179,999,2,932
632,999,2,932
18,632,3,932
18,179,3,932
190,179,3,932
481,179,3,932
936,179,3,932
1043,936,4,932
1043,481,4,932
1043,190,4,932
1043,18,4,932
1220,18,4,932
845,1043,5,932
845,1220,5,932
1131,1220,5,932
761,845,6,932
761,1131,6,932
260,1131,6,932
482,260,7,932
482,761,7,932
262,761,7,932
38,262,8,932
382,262,8,932
555,262,8,932
1381,262,8,932
38,482,8,932
382,482,8,932
555,482,8,932
1381,482,8,932
474,482,8,932
598,482,8,932
700,38,9,932
700,555,9,932
922,555,9,932
700,1381,9,932
922,1381,9,932
700,382,9,932
922,382,9,932
903,382,9,932
989,382,9,932
700,474,9,932
922,474,9,932
903,474,9,932
989,474,9,932
1012,474,9,932
700,598,9,932
922,598,9,932
903,598,9,932
989,598,9,932
1012,598,9,932
40,598,9,932
375,598,9,932
1002,1012,10,932
1002,700,10,932
182,700,10,932
708,700,10,932
749,700,10,932
1002,989,10,932
182,989,10,932
708,989,10,932
749,989,10,932
1002,903,10,932
182,903,10,932
708,903,10,932
749,903,10,932
1002,40,10,932
182,40,10,932
708,40,10,932
749,40,10,932
1349,40,10,932
1002,375,10,932
182,375,10,932
708,375,10,932
749,375,10,932
1349,375,10,932
461,375,10,932
1002,922,10,932
182,922,10,932
708,922,10,932
749,922,10,932
1349,922,10,932
461,922,10,932
349,1002,11,932
507,1002,11,932
609,1002,11,932
802,1002,11,932
349,749,11,932
507,749,11,932
609,749,11,932
802,749,11,932
226,749,11,932
704,749,11,932
349,461,11,932
507,461,11,932
609,461,11,932
802,461,11,932
226,461,11,932
704,461,11,932
349,1349,11,932
507,1349,11,932
609,1349,11,932
802,1349,11,932
226,1349,11,932
704,1349,11,932
349,708,11,932
507,708,11,932
609,708,11,932
802,708,11,932
226,708,11,932
704,708,11,932
900,704,12,932
900,349,12,932
900,609,12,932
900,507,12,932
900,802,12,932
362,802,12,932
430,802,12,932
613,900,13,932
207,613,14,932
286,613,14,932
1297,613,14,932
935,207,15,932
961,207,15,932
935,1297,15,932
961,1297,15,932
626,1297,15,932
1210,1297,15,932
935,286,15,932
961,286,15,932
626,286,15,932
1210,286,15,932
634,626,16,932
634,961,16,932
305,961,16,932
634,935,16,932
305,935,16,932
288,935,16,932
379,935,16,932
857,935,16,932
634,1210,16,932
305,1210,16,932
288,1210,16,932
379,1210,16,932
857,1210,16,932
1333,1210,16,932
576,379,17,932
885,379,17,932
923,379,17,932
576,634,17,932
885,634,17,932
923,634,17,932
576,288,17,932
885,288,17,932
923,288,17,932
373,923,18,932
373,885,18,932
169,711,0,934
513,711,0,934
752,465,0,936
5,891,0,937
54,789,0,939
291,789,0,939
375,789,0,939
840,789,0,939
311,54,1,939
311,375,1,939
940,375,1,939
311,840,1,939
940,840,1,939
311,291,1,939
940,291,1,939
250,291,1,939
325,291,1,939
537,291,1,939
143,537,2,939
143,940,2,939
922,940,2,939
143,311,2,939
922,311,2,939
862,311,2,939
930,311,2,939
1085,311,2,939
143,250,2,939
922,250,2,939
862,250,2,939
930,250,2,939
1085,250,2,939
143,325,2,939
922,325,2,939
862,325,2,939
930,325,2,939
1085,325,2,939
552,325,2,939
1071,325,2,939
72,1085,3,939
455,1085,3,939
72,552,3,939
455,552,3,939
1086,552,3,939
72,1071,3,939
455,1071,3,939
1086,1071,3,939
227,1071,3,939
753,1071,3,939
929,1071,3,939
956,1071,3,939
72,862,3,939
455,862,3,939
1086,862,3,939
227,862,3,939
753,862,3,939
929,862,3,939
956,862,3,939
72,143,3,939
455,143,3,939
1086,143,3,939
227,143,3,939
753,143,3,939
929,143,3,939
956,143,3,939
37,143,3,939
114,143,3,939
281,143,3,939
72,922,3,939
455,922,3,939
1086,922,3,939
227,922,3,939
753,922,3,939
929,922,3,939
956,922,3,939
37,922,3,939
114,922,3,939
281,922,3,939
344,922,3,939
558,922,3,939
72,930,3,939
455,930,3,939
1086,930,3,939
227,930,3,939
753,930,3,939
929,930,3,939
956,930,3,939
37,930,3,939
114,930,3,939
281,930,3,939
344,930,3,939
558,930,3,939
928,930,3,939
371,929,4,939
371,1086,4,939
371,227,4,939
772,227,4,939
993,227,4,939
371,928,4,939
772,928,4,939
993,928,4,939
371,753,4,939
772,753,4,939
993,753,4,939
371,281,4,939
772,281,4,939
993,281,4,939
371,558,4,939
772,558,4,939
993,558,4,939
371,37,4,939
772,37,4,939
993,37,4,939
27,37,4,939
113,37,4,939
371,344,4,939
772,344,4,939
993,344,4,939
27,344,4,939
113,344,4,939
371,455,4,939
772,455,4,939
993,455,4,939
27,455,4,939
113,455,4,939
371,114,4,939
772,114,4,939
993,114,4,939
27,114,4,939
113,114,4,939
371,72,4,939
772,72,4,939
993,72,4,939
27,72,4,939
113,72,4,939
371,956,4,939
772,956,4,939
993,956,4,939
27,956,4,939
113,956,4,939
417,956,4,939
123,993,5,939
123,371,5,939
92,371,5,939
787,371,5,939
1098,371,5,939
123,772,5,939
92,772,5,939
787,772,5,939
1098,772,5,939
123,27,5,939
92,27,5,939
787,27,5,939
1098,27,5,939
679,27,5,939
1041,27,5,939
123,113,5,939
92,113,5,939
787,113,5,939
1098,113,5,939
679,113,5,939
1041,113,5,939
323,113,5,939
123,417,5,939
92,417,5,939
787,417,5,939
1098,417,5,939
679,417,5,939
1041,417,5,939
323,417,5,939
896,417,5,939
500,679,6,939
500,123,6,939
457,123,6,939
500,787,6,939
457,787,6,939
759,787,6,939
500,1098,6,939
457,1098,6,939
759,1098,6,939
500,323,6,939
457,323,6,939
759,323,6,939
431,323,6,939
500,1041,6,939
457,1041,6,939
759,1041,6,939
431,1041,6,939
500,92,6,939
457,92,6,939
759,92,6,939
431,92,6,939
500,896,6,939
457,896,6,939
759,896,6,939
431,896,6,939
702,759,7,939
838,759,7,939
702,431,7,939
838,431,7,939
270,431,7,939
367,431,7,939
411,431,7,939
702,500,7,939
838,500,7,939
270,500,7,939
367,500,7,939
411,500,7,939
268,500,7,939
353,500,7,939
702,457,7,939
838,457,7,939
270,457,7,939
367,457,7,939
411,457,7,939
268,457,7,939
353,457,7,939
769,457,7,939
876,457,7,939
879,457,7,939
554,367,8,939
1132,367,8,939
554,268,8,939
1132,268,8,939
554,769,8,939
1132,769,8,939
554,876,8,939
1132,876,8,939
554,411,8,939
1132,411,8,939
106,411,8,939
554,270,8,939
1132,270,8,939
106,270,8,939
554,353,8,939
1132,353,8,939
106,353,8,939
99,353,8,939
625,353,8,939
554,838,8,939
1132,838,8,939
106,838,8,939
99,838,8,939
625,838,8,939
554,702,8,939
1132,702,8,939
106,702,8,939
99,702,8,939
625,702,8,939
828,702,8,939
583,828,9,939
583,625,9,939
583,106,9,939
1017,106,9,939
1069,106,9,939
583,554,9,939
1017,554,9,939
1069,554,9,939
610,554,9,939
583,1132,9,939
1017,1132,9,939
1069,1132,9,939
610,1132,9,939
583,99,9,939
1017,99,9,939
1069,99,9,939
610,99,9,939
892,99,9,939
1004,99,9,939
564,583,10,939
564,1069,10,939
822,1069,10,939
994,1069,10,939
564,1017,10,939
822,1017,10,939
994,1017,10,939
564,892,10,939
822,892,10,939
994,892,10,939
449,892,10,939
104,822,11,939
104,449,11,939
388,449,11,939
464,449,11,939
518,449,11,939
860,104,12,939
860,388,12,939
81,388,12,939
851,388,12,939
860,518,12,939
81,518,12,939
851,518,12,939
423,518,12,939
860,464,12,939
81,464,12,939
851,464,12,939
423,464,12,939
516,464,12,939
669,464,12,939
265,81,13,939
547,81,13,939
265,669,13,939
547,669,13,939
780,669,13,939
265,516,13,939
547,516,13,939
780,516,13,939
265,851,13,939
547,851,13,939
780,851,13,939
265,860,13,939
547,860,13,939
780,860,13,939
559,860,13,939
265,423,13,939
547,423,13,939
780,423,13,939
559,423,13,939
909,559,14,939
909,780,14,939
248,780,14,939
982,780,14,939
909,547,14,939
248,547,14,939
982,547,14,939
670,547,14,939
909,265,14,939
248,265,14,939
982,265,14,939
670,265,14,939
168,265,14,939
1343,982,15,939
1343,909,15,939
85,909,15,939
1343,670,15,939
85,670,15,939
1343,168,15,939
85,168,15,939
652,168,15,939
681,168,15,939
1343,248,15,939
85,248,15,939
652,248,15,939
681,248,15,939
1233,1343,16,939
1233,85,16,939
1233,652,16,939
1233,681,16,939
41,681,16,939
973,681,16,939
1008,681,16,939
24,1008,17,939
24,41,17,939
1115,41,17,939
24,973,17,939
1115,973,17,939
954,973,17,939
1156,1115,18,939
1156,24,18,939
582,24,18,939
623,24,18,939
1156,954,18,939
582,954,18,939
623,954,18,939
140,954,18,939
1395,1156,19,939
1395,582,19,939
816,582,19,939
1155,582,19,939
69,816,20,939
69,1155,20,939
69,1395,20,939
155,69,21,939
330,69,21,939
878,69,21,939
394,878,22,939
394,155,22,939
394,330,22,939
125,330,22,939
285,394,23,939
442,394,23,939
438,414,0,942
413,438,1,942
425,438,1,942
427,438,1,942
318,425,2,942
318,413,2,942
390,413,2,942
670,413,2,942
1168,413,2,942
318,427,2,942
390,427,2,942
670,427,2,942
1168,427,2,942
447,427,2,942
1387,1168,3,942
1387,390,3,942
1387,447,3,942
342,447,3,942
1387,670,3,942
342,670,3,942
706,670,3,942
831,670,3,942
1387,318,3,942
342,318,3,942
706,318,3,942
831,318,3,942
536,318,3,942
179,536,4,942
179,342,4,942
800,342,4,942
179,1387,4,942
800,1387,4,942
179,831,4,942
800,831,4,942
179,706,4,942
800,706,4,942
1018,706,4,942
859,800,5,942
859,1018,5,942
170,1018,5,942
965,1018,5,942
1085,1018,5,942
714,859,6,942
832,859,6,942
714,170,6,942
832,170,6,942
714,1085,6,942
832,1085,6,942
495,1085,6,942
714,965,6,942
832,965,6,942
495,965,6,942
1070,495,7,942
1070,832,7,942
1070,714,7,942
389,1070,8,942
656,1070,8,942
248,389,9,942
373,248,10,942
630,373,11,942
860,373,11,942
941,373,11,942
11,941,12,942
403,941,12,942
935,941,12,942
11,860,12,942
403,860,12,942
935,860,12,942
779,860,12,942
11,630,12,942
403,630,12,942
935,630,12,942
779,630,12,942
940,630,12,942
1074,11,13,942
1074,935,13,942
1074,779,13,942
1074,403,13,942
1074,940,13,942
349,940,13,942
922,940,13,942
558,922,14,942
558,349,14,942
558,1074,14,942
609,1074,14,942
16,609,15,942
146,609,15,942
352,609,15,942
1013,16,16,942
1013,146,16,942
299,146,16,942
628,146,16,942
1013,352,16,942
299,352,16,942
628,352,16,942
870,352,16,942
1075,352,16,942
273,870,17,942
446,870,17,942
763,870,17,942
273,1013,17,942
446,1013,17,942
763,1013,17,942
1179,1013,17,942
1349,1013,17,942
273,1075,17,942
446,1075,17,942
763,1075,17,942
1179,1075,17,942
1349,1075,17,942
805,1075,17,942
273,628,17,942
446,628,17,942
763,628,17,942
1179,628,17,942
1349,628,17,942
805,628,17,942
273,299,17,942
446,299,17,942
763,299,17,942
1179,299,17,942
1349,299,17,942
805,299,17,942
485,299,17,942
625,299,17,942
657,446,18,942
657,805,18,942
607,805,18,942
657,763,18,942
607,763,18,942
657,1179,18,942
607,1179,18,942
1262,1179,18,942
657,485,18,942
607,485,18,942
1262,485,18,942
657,1349,18,942
607,1349,18,942
1262,1349,18,942
657,273,18,942
607,273,18,942
1262,273,18,942
673,273,18,942
657,625,18,942
607,625,18,942
1262,625,18,942
673,625,18,942
1034,625,18,942
590,1034,19,942
590,1262,19,942
339,1262,19,942
1218,1262,19,942
590,657,19,942
339,657,19,942
1218,657,19,942
817,657,19,942
590,673,19,942
339,673,19,942
1218,673,19,942
817,673,19,942
882,673,19,942
590,607,19,942
339,607,19,942
1218,607,19,942
817,607,19,942
882,607,19,942
541,607,19,942
653,607,19,942
971,817,20,942
971,653,20,942
131,653,20,942
279,653,20,942
971,339,20,942
131,339,20,942
279,339,20,942
971,541,20,942
131,541,20,942
279,541,20,942
1167,541,20,942
509,1167,21,942
509,131,21,942
509,279,21,942
66,509,22,942
518,712,0,944
115,518,1,944
937,115,2,944
899,937,3,944
967,937,3,944
181,899,4,944
181,967,4,944
1493,1496,0,945
508,50,0,952
638,50,0,952
88,508,1,952
220,508,1,952
88,638,1,952
220,638,1,952
781,638,1,952
630,220,2,952
630,781,2,952
630,88,2,952
786,88,2,952
343,786,3,952
1237,1395,0,953
1354,1395,0,953
1110,1354,1,953
933,442,0,954
753,933,1,954
266,753,2,954
349,358,0,957
134,446,0,960
981,446,0,960
469,981,1,960
867,981,1,960
469,134,1,960
867,134,1,960
413,134,1,960
58,469,2,960
58,867,2,960
346,867,2,960
690,867,2,960
58,413,2,960
346,413,2,960
690,413,2,960
417,58,3,960
1148,58,3,960
417,346,3,960
1148,346,3,960
417,690,3,960
1148,690,3,960
485,690,3,960
88,485,4,960
88,417,4,960
624,417,4,960
88,1148,4,960
624,1148,4,960
85,624,5,960
753,887,0,961
1424,887,0,961
678,96,0,962
658,678,1,962
1048,678,1,962
26,658,2,962
26,1048,2,962
817,280,0,964
21,817,1,964
200,21,2,964
906,21,2,964
1235,200,3,964
1235,906,3,964
915,906,3,964
629,915,4,964
1377,1450,0,967
430,730,0,968
86,430,1,968
32,1143,0,969
781,758,0,970
857,758,0,970
26,857,1,970
108,26,2,970
1086,1006,0,972
794,1176,0,976
273,1133,0,977
1449,1133,0,977
367,273,1,977
506,367,2,977
131,506,3,977
405,147,0,979
722,147,0,979
781,147,0,979
349,722,1,979
598,722,1,979
349,781,1,979
598,781,1,979
427,781,1,979
752,781,1,979
799,781,1,979
883,781,1,979
1051,781,1,979
349,405,1,979
598,405,1,979
